id,created_at,favorite_count,retweet_count,text
987858553552687104,2018-04-22 01:00:07,10,10,b'Bolton names Commerce official as his national security deputy https://t.co/kEuzdKw4Q8 https://t.co/2CGKRt6BuR'
987855050834890752,2018-04-22 00:46:12,53,63,b'Pro-Trump groups spending big at Trump properties https://t.co/mASw5SX1Tk https://t.co/xHjarf1IhU'
987851696754823168,2018-04-22 00:32:52,149,85,b'How Mueller can protect the investigation\xe2\x80\x94 even if he is fired https://t.co/cPXlXzsQpR via @POLITICOMag https://t.co/BpDNjGaf8O'
987847251044306944,2018-04-22 00:15:12,91,64,b'Trump shuns Democrats and media at first state dinner https://t.co/ttwtuSeDae https://t.co/QGifJyNqIP'
987838684794966017,2018-04-21 23:41:10,16,17,"b""Iranian foreign minister says 'change of attitude' needed for prisoner swap talks https://t.co/CsKysZGN2V https://t.co/wOcS8fVVFc"""
987832386028232704,2018-04-21 23:16:08,277,120,b'The nation\xe2\x80\x99s cartoonists on the week in politics\nhttps://t.co/rBH6t2jqI5 https://t.co/RHgLFJVnd2'
987828623943065600,2018-04-21 23:01:11,522,204,"b'The departure of key White House aides over the past two months has widened the disconnect between the president and his staff, leading to episodes like this week\xe2\x80\x99s sanctions flap. https://t.co/U20oJbIDGz https://t.co/ySekVwDUbf'"
987826086112317440,2018-04-21 22:51:06,51,20,b'Shafer: Comey\xe2\x80\x99s memos upstage his memoir https://t.co/r0xZtg8uaI via @POLITICOMag https://t.co/A19XOwAnOo'
987821829975834624,2018-04-21 22:34:11,186,35,b'Former first lady Barbara Bush remembered fondly at service marking her life https://t.co/INBbCcCaAe https://t.co/trWTS2u5VW'
987818020188934144,2018-04-21 22:19:03,44,39,"b'Hailed by Trump allies as a victim of Mueller overreach, Michael Flynn makes speaking appearances https://t.co/2DbbveVuaL https://t.co/9ckAzh62pb'"
987813021379592192,2018-04-21 21:59:11,71,70,b'McConnell is prioritizing confirmation of conservative judges in what may be his final months as majority leader\nhttps://t.co/1S9IJThtjK https://t.co/4zQN7vlB8y'
987808430281969664,2018-04-21 21:40:57,357,175,"b'Giuliani may be a witness in the Russia probe, and has other entanglements that could complicate his new role https://t.co/oqKnY6nPNh https://t.co/E7Hxv2ALyG'"
987804433147944963,2018-04-21 21:25:04,16,8,"b""Iranian foreign minister says 'change of attitude' needed for prisoner swap talks https://t.co/4XyaMsFmwT https://t.co/FMhczYpzGF"""
987798925171142656,2018-04-21 21:03:10,85,42,"b'Declassified documents and Lisa Howard\xe2\x80\x99s unpublished diaries and letters tell the story of how a tenacious journalist earned Fidel Castro\xe2\x80\x99s trust, and convinced two U.S. presidents to consider peaceful coexistence with him https://t.co/zywDIsNwEw https://t.co/LoFq0r4WZ4'"
987794840409821185,2018-04-21 20:46:56,86,33,b'.@jmpalmieri writes in @POLITICOMag: I was a top Clinton Aide. Here\xe2\x80\x99s what I think about Comey\xe2\x80\x99s Book. https://t.co/Z97LjjYOgx https://t.co/Y14cq5sxWn'
987793427172614145,2018-04-21 20:41:20,108,86,b'Trump shuts out Democrats and media of first state dinner https://t.co/fqKrFmlxb6 https://t.co/xB4v6rQU22'
987786587923771394,2018-04-21 20:14:09,39,29,"b""Trump says he's 'considering' a pardon for boxer Jack Johnson https://t.co/rymIbWi0x6 https://t.co/DDXrNrCUNU"""
987783728947658752,2018-04-21 20:02:47,96,65,b'Trump lashes out as legal risks pile up https://t.co/sAN6XI6tmg https://t.co/4mmkwXUHyH'
987778513842393088,2018-04-21 19:42:04,35,15,b'California voters have a history of punishing statewide politicians who covet higher office https://t.co/Jxki9O1aSA https://t.co/WuU9zB1lkX'
987774898515972097,2018-04-21 19:27:42,223,62,b'PHOTOS: Barbara Bush remembered at Houston funeral service https://t.co/lbIAJiZpv8 https://t.co/vPfnHRluYw'
987766302495436800,2018-04-21 18:53:32,216,45,b'Former first lady Barbara Bush remembered fondly at service marking her life https://t.co/T9akj3mALi https://t.co/8IKVKU2Toh'
987762383010586625,2018-04-21 18:37:58,67,58,b'Bolton names Commerce official as his national security deputy https://t.co/vLoOyvrDod https://t.co/VVwuMS8Ogh'
987757762401783808,2018-04-21 18:19:36,129,41,b'What Melania Trump can learn from Barbara Bush https://t.co/h8jw9dX5iq via @POLITICOMag https://t.co/mYDPevJ2aF'
987753923896336384,2018-04-21 18:04:21,82,79,b'McConnell is prioritizing confirmation of conservative judges in what may be his final months as majority leader\nhttps://t.co/73lF0gJHQY https://t.co/JCh34qS6m1'
987750305206013953,2018-04-21 17:49:58,106,59,b'Lobbyist whose wife rented to Pruitt will leave firm https://t.co/v5jEvBOujX https://t.co/iGC5LhMKcn'
987746131470966784,2018-04-21 17:33:23,128,63,"b""Giuliani's history raises legal questions as he takes on Trump defense https://t.co/BP8GSWA6Vp https://t.co/fAcj9sEvno"""
987741944083369984,2018-04-21 17:16:45,167,79,b'How Mueller can protect the investigation\xe2\x80\x94even if he is fired https://t.co/IQ3IONdt0J @POLITICOMag https://t.co/SCr3wHeyEo'
987738826696163328,2018-04-21 17:04:22,137,40,"b'DNC sues Russian government, Trump campaign, WikiLeaks alleging 2016 conspiracy plot\nhttps://t.co/ztzO2TwlvY https://t.co/VK2BNiG0is'"
987733979880198146,2018-04-21 16:45:06,42,51,b'Pro-Trump groups spending big at Trump properties https://t.co/3CmFiqKuMz https://t.co/HLET4odZVT'
987730228318539777,2018-04-21 16:30:12,91,31,b'Trump lashes out as legal risks pile up https://t.co/ZldUXudH7u https://t.co/FYoMHN8uv0'
987728285542109184,2018-04-21 16:22:29,82,74,b'Trump shuts out Democrats and media of first state dinner https://t.co/vKYts5kKDR https://t.co/rrQM2stdGD'
987722902891048961,2018-04-21 16:01:05,58,29,b'Meet the five people who know @realDonaldTrump better than anyone else https://t.co/uKwc5N07Jg https://t.co/xcQAfXeNsT'
987720451853086720,2018-04-21 15:51:21,169,38,"b'Remembering Barbara Bush, the fierce defender of the Bush clan https://t.co/FQimYX8zww https://t.co/h3MSwF2CuO'"
987718900270944257,2018-04-21 15:45:11,135,45,"b'PHOTOS: Barbara Bush, matriarch of Bush dynasty, dies at 92 https://t.co/dskJXmJJjp https://t.co/B78Nb7SMpw'"
987716318769156096,2018-04-21 15:34:55,37,24,b'Judge raises doubts about scope of Mueller\xe2\x80\x99s authority\nhttps://t.co/PKRtSuKVjc https://t.co/V35MyOulEV'
987715107999375360,2018-04-21 15:30:07,85,20,b'Clyburn urges full leadership shakeup If Democrats fail to retake House https://t.co/Y6T6Wjf6Eb https://t.co/Y3bYICVIll'
987711520812486657,2018-04-21 15:15:52,127,56,b'Missouri governor indicted over handling of charity donor list https://t.co/u72LkETJIR https://t.co/Hjh8iVfrgR'
987707619962912768,2018-04-21 15:00:21,60,15,b'Bipartisan group of senators calls on Turkey to release American pastor https://t.co/8GoDxyqH3k https://t.co/LJJL7YfuMt'
987705176646668289,2018-04-21 14:50:39,134,92,b'Lobbyist whose wife rented to Pruitt lobbied EPA despite denials https://t.co/6n9dbPHBep https://t.co/HRmgfF7C1N'
987699347692441600,2018-04-21 14:27:29,33,21,"b'Hailed by Trump allies as a victim of Mueller overreach, Michael Flynn makes speaking appearances https://t.co/Tj1DEZbKVs https://t.co/lVZawP15XR'"
987695463934590977,2018-04-21 14:12:03,135,45,b'Why a New York judge named Kimba M. Wood is perfect for the Michael Cohen-Stormy Daniels case https://t.co/a0oddvSmUO via @politicomag https://t.co/3OyIbOwjTg'
987692494510018560,2018-04-21 14:00:15,251,100,b'The nation\xe2\x80\x99s cartoonists on the week in politics\nhttps://t.co/0j5psMRV3q https://t.co/9rxGjn9Wqt'
987690789156290562,2018-04-21 13:53:29,0,8,b'RT @playbookplus: The latest in Playbook: Trump sounds off on The New York Times https://t.co/9g8dSgLVNt https://t.co/TvR8aA2tjL'
987689439248965632,2018-04-21 13:48:07,57,24,b'\xe2\x80\x9cMy Dearest Fidel\xe2\x80\x9d: The untold story of how ABC Journalist\xe2\x80\x99s intimate diplomacy with Cuba\xe2\x80\x99s revolutionary leader changed the course of the Cold War. https://t.co/2j5WlsMO6y via @POLITICOmag https://t.co/lAMVuLFtFN'
987686411485708288,2018-04-21 13:36:05,246,313,b'McConnell is prioritizing confirmation of conservative judges in what may be his final months as majority leader\nhttps://t.co/vgNuzpcYKB https://t.co/20LSFXVixf'
987683389632385025,2018-04-21 13:24:05,169,71,b'.@jmpalmieri writes in @POLITICOMag: I was a top Clinton Aide. Here\xe2\x80\x99s what I think about Comey\xe2\x80\x99s Book. https://t.co/KQpfcWwZ62 https://t.co/RLuH8taMRN'
987680371344060416,2018-04-21 13:12:05,49,41,"b""Trump defends Cohen, says he won't 'flip' https://t.co/74UurZHH4C https://t.co/pIC2D3pL6d"""
987677849522966529,2018-04-21 13:02:04,78,37,"b'The departure of key White House aides over the past two months has widened the disconnect between Trump and his staff, leading to episodes like this week\xe2\x80\x99s sanctions flap https://t.co/bDIsLGLXMf https://t.co/r0FuOGpdzm'"
987676546575093760,2018-04-21 12:56:53,46,42,"b'Iran may resume nuclear program at \xe2\x80\x98greater speed\xe2\x80\x99 if Trump exits deal, Tehran says https://t.co/4G9UHAkYxu https://t.co/ySrBKucQNE'"
987670311490543616,2018-04-21 12:32:06,50,21,b'Shafer: Swamp Diary -&gt; Week 48: Comey\xe2\x80\x99s memos upstage his memoir https://t.co/g3So338vKf via @POLITICOMag https://t.co/wVhch3AERw'
987667272671080448,2018-04-21 12:20:02,68,20,b'What Melania Trump can learn from Barbara Bush https://t.co/9rKegX228T via @POLITICOMag https://t.co/Kzzb2ppx3K'
987664181695598592,2018-04-21 12:07:45,513,238,"b""Giuliani's history raises legal questions as he takes on Trump defense https://t.co/kaQvzQmYln https://t.co/fBZHnJInIa"""
987662252714184704,2018-04-21 12:00:05,31,23,"b'Hailed by Trump allies as a victim of Mueller overreach, Michael Flynn makes speaking appearances https://t.co/yRQaZyiUte https://t.co/hdsNfzOue9'"
987658469665800197,2018-04-21 11:45:03,60,46,b'Trump shuns Democrats and media at first state dinner https://t.co/oLiNQxeb3I https://t.co/TDYqMeqAv6'
987654722122407937,2018-04-21 11:30:10,323,116,"b'By handing over the Comey memos, Rod Rosenstein has soothed his sharpest critics \xe2\x80\x94 for now https://t.co/RNQojnjTWY https://t.co/O0dhFeKSFK'"
987650929204875264,2018-04-21 11:15:05,62,32,"b'Giuliani sounds optimistic about cutting deals with Robert Mueller, but Trump\xe2\x80\x99s legal team has failed to deliver on past happy talk https://t.co/jyDh2AGfyJ https://t.co/bynviaein7'"
987647189555073024,2018-04-21 11:00:14,45,24,b'North Korea says it will halt its nuke tests but will it give up its bombs? Even leading champions of diplomacy aren\xe2\x80\x99t so sure https://t.co/2cY9uTaLOL https://t.co/uKCb74RXWw'
987604905434198017,2018-04-21 08:12:12,48,26,b'\xe2\x80\x9cMy Dearest Fidel\xe2\x80\x9d: The untold story of how ABC Journalist\xe2\x80\x99s intimate diplomacy with Cuba\xe2\x80\x99s revolutionary leader changed the course of the Cold War. https://t.co/GOarTM8VxN via @POLITICOmag https://t.co/d1ySzvycZ4'
987601942640844800,2018-04-21 08:00:26,64,68,"b'Europe has long prided itself on being an environmental leader, but the truth is that much of its green success has relied on exporting its trash elsewhere https://t.co/WB5j4720sf via @POLITICOEurope https://t.co/73VE9bRZmI'"
987598356775165957,2018-04-21 07:46:11,51,33,"b'Giuliani sounds optimistic about cutting deals with Robert Mueller, but Trump\xe2\x80\x99s legal team has failed to deliver on past happy talk https://t.co/boQnx6Gs00 https://t.co/cJRx7g0ZGT'"
987595470993321984,2018-04-21 07:34:43,31,7,b'California voters have a history of punishing statewide politicians who covet higher office https://t.co/hlFsXZMFy1 https://t.co/qqF5KKzmmT'
987592737468887040,2018-04-21 07:23:51,34,30,b'North Korea\xe2\x80\x99s pledge to halt nukes holds new promise \xe2\x80\x94 and peril https://t.co/Crmu5zJr2v via @BryanDBender https://t.co/vObCsWGRun'
987589921773965312,2018-04-21 07:12:40,9,10,b'Lighthizer favors hardball tactic with Congress on NAFTA\nhttps://t.co/TgmqEVTSmH https://t.co/6ViyE2VQGk'
987587040282923008,2018-04-21 07:01:13,58,19,"b'If it bears out, the stunning announcement by North Korea put @realDonaldTrump on the brink of a major foreign policy break through https://t.co/12Fu8sbJPE via @henrycjjackson https://t.co/UG5vDfL4sl'"
987582900790013952,2018-04-21 06:44:46,28,33,"b'Iran may resume nuclear program at \xe2\x80\x98greater speed\xe2\x80\x99 if Trump exits deal, Tehran says https://t.co/6Wwtq05ZbE https://t.co/yT8EG19TqG'"
987580148244533248,2018-04-21 06:33:50,94,46,"b'The departure of key White House aides over the past two months has widened the disconnect between the president and his staff, leading to episodes like this week\xe2\x80\x99s sanctions flap. https://t.co/tGNlbvRPKC https://t.co/oPr2mbUONr'"
987577368406646785,2018-04-21 06:22:47,50,77,b'McConnell is prioritizing confirmation of conservative judges in what may be his final months as majority leader\nhttps://t.co/9JESB4poB1 https://t.co/yaIwHiwEo0'
987574492800135168,2018-04-21 06:11:21,100,50,b'Pruitt\xe2\x80\x99s condo rental has become one of a number of ethical issues that have put his job in jeopardy https://t.co/za49oknzAU https://t.co/yoEUYtfSwL'
987572156115582976,2018-04-21 06:02:04,14,12,b'Bolton names Commerce official as his national security deputy https://t.co/3Q6gwIAZGn https://t.co/c3GwHMgTps'
987567856366882817,2018-04-21 05:44:59,71,37,b'Lobbyist whose wife rented to Pruitt will leave firm https://t.co/LIyVnGW0cs https://t.co/tPGDMQ1P1N'
987564987500646400,2018-04-21 05:33:35,91,86,b'Trump shuts out Democrats and media of first state dinner https://t.co/vHemHfIZkI https://t.co/HEKy95ct7D'
987562065358401536,2018-04-21 05:21:59,251,116,b'The nation\xe2\x80\x99s cartoonists on the week in politics\nhttps://t.co/Z9Mmzb9k1k https://t.co/apQqfhiM6R'
987559069794885632,2018-04-21 05:10:04,93,26,b'Why a New York judge named Kimba M. Wood is perfect for the Michael Cohen-Stormy Daniels case https://t.co/iAQDiXljCT via @politicomag https://t.co/FwkQK6q20v'
987556723455152128,2018-04-21 05:00:45,96,48,"b'Hailed by Trump allies as a victim of Mueller overreach, Michael Flynn makes speaking appearances https://t.co/ouGyHWv8hY https://t.co/ShUMyWHJQd'"
987552128104353793,2018-04-21 04:42:29,226,72,"b'Trump won\xe2\x80\x99t attend Barbara Bush funeral \xe2\x80\x98out of respect\xe2\x80\x99 for family, White House says https://t.co/kN5uRCewQH https://t.co/u9yacY8hwb'"
987549346156744704,2018-04-21 04:31:26,168,51,b'Missouri governor indicted over handling of charity donor list https://t.co/mf6YoC3uIM https://t.co/jP3yleAnNP'
987546555677847552,2018-04-21 04:20:21,33,21,b'Judge raises doubts about scope of Mueller\xe2\x80\x99s authority\nhttps://t.co/mP5tI1YgQV https://t.co/vqy6dTMs6I'
987543972586426368,2018-04-21 04:10:05,43,23,b'CIA: Haspel \xe2\x80\x98acted appropriately\xe2\x80\x99 in destruction of torture tapes https://t.co/JrTy6Z8YYK https://t.co/J3XgZEgmsr'
987541913485168641,2018-04-21 04:01:54,156,49,"b'DNC sues Russian government, Trump campaign, WikiLeaks alleging 2016 conspiracy plot\nhttps://t.co/A21TB5goAt https://t.co/SDkMkCNUuO'"
987538676983967744,2018-04-21 03:49:02,86,41,"b'By handing over the Comey memos, Rod Rosenstein has soothed his sharpest critics \xe2\x80\x94 for now https://t.co/1qs86D0rjN https://t.co/grDM9aEr4g'"
987535153978372096,2018-04-21 03:35:02,358,148,"b'Trump won\xe2\x80\x99t attend Barbara Bush funeral \xe2\x80\x98out of respect\xe2\x80\x99 for family, White House says https://t.co/PxqfCtTEaT https://t.co/bBcLRmHVDE'"
987530633789493248,2018-04-21 03:17:05,117,65,b'Lobbyist whose wife rented to Pruitt will leave firm https://t.co/B1JXt9iPMS https://t.co/3liUlJdRi9'
987527101128507393,2018-04-21 03:03:02,189,61,b'Missouri governor indicted over handling of charity donor list https://t.co/TCtyCSnhaV https://t.co/phRC2PAw4P'
987523583365795842,2018-04-21 02:49:04,17,21,b'Bolton names Commerce official as his national security deputy https://t.co/FunbrRvpR1 https://t.co/3bSGaL36MU'
987520320880902146,2018-04-21 02:36:06,108,34,"b'Giuliani sounds optimistic about cutting deals with Robert Mueller, but Trump\xe2\x80\x99s legal team has failed to deliver on past happy talk https://t.co/xvOldyUQSu https://t.co/txHiCKfpPd'"
987520227389968385,2018-04-21 02:35:44,43,25,"b'Hailed by Trump allies as a victim of Mueller overreach, Michael Flynn makes speaking appearances https://t.co/vgQHcuHpM4 https://t.co/TcYhLaz9PH'"
987516545965481986,2018-04-21 02:21:06,41,23,b'North Korea\xe2\x80\x99s pledge to halt nukes holds new promise \xe2\x80\x94 and peril https://t.co/5psT8vWGQc via @BryanDBender https://t.co/az1wSE3bn3'
987513783290662913,2018-04-21 02:10:07,149,72,b'Pruitt\xe2\x80\x99s condo rental has become one of a number of ethical issues that have put his job in jeopardy https://t.co/h1p5kSAgy1 https://t.co/VpXYNmO2Mg'
987511317677395969,2018-04-21 02:00:19,91,38,"b'Today, almost no one remembers Lisa Howard.\n\nBut in 1960s she was a famous female soap-opera actress turned TV journalist.\n\nShe cemented a relationship with Fidel Castro that changed the course of the U.S.-Cuba history long after her death. \nhttps://t.co/jRLph5eNVB https://t.co/9T3EdDnwSJ'"
987508725777928203,2018-04-21 01:50:01,93,47,"b'If it bears out, the stunning announcement by North Korea put @realDonaldTrump on the brink of a major foreign policy break through https://t.co/ORDoi1Z7pA via @henrycjjackson https://t.co/gfafvrD4SZ'"
987506227633631233,2018-04-21 01:40:06,73,32,"b'By handing over the @Comey memos, the man overseeing the Mueller probe has soothed his sharpest critics \xe2\x80\x94 for now https://t.co/McD2Tqw7Y0 https://t.co/NnykHkcoGJ'"
987503710149447680,2018-04-21 01:30:06,52,19,b'\xe2\x80\x9cMy Dearest Fidel\xe2\x80\x9d: The untold story of how ABC Journalist\xe2\x80\x99s intimate diplomacy with Cuba\xe2\x80\x99s revolutionary leader changed the course of the Cold War. https://t.co/JYEJDZvgZ3 via @POLITICOmag https://t.co/bga4bDBA27'
987501200693186560,2018-04-21 01:20:07,96,32,b'Legal experts have their doubts that Giuliani will be the magic ingredient to get even Trump\xe2\x80\x99s portion of the Russia probe finished https://t.co/VdHVIQOQLN https://t.co/GPYIVReXhD'
987498673809522688,2018-04-21 01:10:05,32,38,b'Judge raises doubts about scope of Mueller\xe2\x80\x99s authority\nhttps://t.co/nL4cx7b3Xs https://t.co/9Jdq1X6ije'
987496156665208832,2018-04-21 01:00:05,59,25,"b'The departure of key White House aides over the past two months has widened the disconnect between the president and his staff, leading to episodes like this week\xe2\x80\x99s sanctions flap. https://t.co/BXOyFnp5r2 https://t.co/X3MikXDrcU'"
987493650417537025,2018-04-21 00:50:07,152,199,b'McConnell is prioritizing confirmation of conservative judges in what may be his final months as majority leader\nhttps://t.co/2w08WWUCJ5 https://t.co/BBmf6OCgXN'
987491219554041856,2018-04-21 00:40:28,31,24,b'.@realDonaldTrump slammed @Comey in a series of tweets this morning https://t.co/ygvrtofn7L via @MissBeaE https://t.co/Ut1SInw3lV'
987488648215121920,2018-04-21 00:30:15,11,12,b'Trump After Dark: Kim You Believe It edition https://t.co/hNL8pm9943 via @henrycjjackson https://t.co/RD1MiQionf'
987486094550884353,2018-04-21 00:20:06,145,56,b'Giuliani unlikely to resolve Trump\xe2\x80\x99s Russia problems quickly https://t.co/HCQxCu93BY via @dsamuelsohn https://t.co/fddaaW04PG'
987483567730118657,2018-04-21 00:10:03,119,107,b'Trump shuts out Democrats and media of first state dinner https://t.co/ssBUqZPMmw https://t.co/mu5CxGyIaT'
987481085670981638,2018-04-21 00:00:11,35,22,"b'Once Lisa Howard had almost single-handedly built an unprecedented bridge of communication between Castro and the Oval Office, the White House wasted no time cutting her out of it https://t.co/iUwEqnRGi1 https://t.co/gMgdoSDseS'"
987478541259427840,2018-04-20 23:50:05,198,70,b'Missouri governor indicted over handling of charity donor list https://t.co/kESsK0faPb https://t.co/jtdDGdxolB'
987476042540638208,2018-04-20 23:40:09,149,53,"b'DNC sues Russian government, Trump campaign, WikiLeaks alleging 2016 conspiracy plot\nhttps://t.co/MIMoaJjGGE https://t.co/adASj4GE9v'"
987473500901380099,2018-04-20 23:30:03,260,86,b'It\xe2\x80\x99s 4/20 and Chuck Schumer wants to decriminalize marijuana at the federal level https://t.co/fNhpkIVCIM https://t.co/sk5IHLU6sY'
987470985531183105,2018-04-20 23:20:03,77,33,"b'Trump won\xe2\x80\x99t attend Barbara Bush funeral \xe2\x80\x98out of respect\xe2\x80\x99 for family, White House says https://t.co/8Ie3tJVqn5 https://t.co/yTTy7t3E4h'"
987468480311123974,2018-04-20 23:10:06,83,25,b'Why a New York judge named Kimba M. Wood is perfect for the Michael Cohen-Stormy Daniels case https://t.co/DwhMDHWybY via @politicomag https://t.co/3stUrrcR30'
987465964366245888,2018-04-20 23:00:06,95,48,b'Lobbyist whose wife rented to Pruitt will leave firm https://t.co/VsQxYGA1AS https://t.co/MV1mT5xcJB'
987463457208401920,2018-04-20 22:50:09,64,24,b'Deputy Attorney General Rosenstein survives latest clash with Congress https://t.co/2DavuSU4ml https://t.co/3wvKQUfZ2j'
987460935584485381,2018-04-20 22:40:07,68,40,"b'Europe has long prided itself on being an environmental leader, but the truth is that much of its green success has relied on exporting its trash elsewhere https://t.co/UJOkS2hEBj via @POLITICOEurope https://t.co/qTl8emWeSL'"
987458430406483969,2018-04-20 22:30:10,14,18,b'Bolton names commerce official as his national security deputy https://t.co/WLWXf49neE https://t.co/zsRiTd87x1'
987455909038260224,2018-04-20 22:20:09,20,14,"b'An American captured in Syria and suspected of working with ISIS forces there cannot be transferred out of U.S. custody, a federal judge in Washington ruled \nhttps://t.co/FblolIhxJw https://t.co/1W6mYDHpdj'"
987453394230108160,2018-04-20 22:10:09,74,48,b'Republican state senator launched a third party bid for governor Thursday in what could be a death knell for Illinois GOP Gov. Bruce Rauner\xe2\x80\x99s reelection bid.https://t.co/LQNwDuHq8o https://t.co/tybFeBfLaX'
987450887655297026,2018-04-20 22:00:12,29,9,"b'After Lisa Howard\xe2\x80\x99s interview with Fidel Castro she left him a deeply personal letter, that if revealed, \xe2\x80\x9ccould destroy me in the United States,\xe2\x80\x9d she told him https://t.co/jx6k6t8Bf9 https://t.co/svJRjoy7Y4'"
987448183444951042,2018-04-20 21:49:27,386,102,"b'The public said farewell to Barbara Bush, wife of former president George H. W. Bush, in a ceremony held at St. Martin\xe2\x80\x99s Episcopal Church in Houston, Texas https://t.co/3xokQuhE7a'"
987444637693628417,2018-04-20 21:35:22,15,6,b'Hawley shakes up fundraising team amid GOP concerns https://t.co/A4js40mK5u https://t.co/SxZDDRiCIZ'
987439057784500226,2018-04-20 21:13:11,62,65,"b'Iran may resume nuclear program at \xe2\x80\x98greater speed\xe2\x80\x99 if Trump exits deal, Tehran says https://t.co/DIRDtLOEu8 https://t.co/L2ZYJsz5VQ'"
987430754077630464,2018-04-20 20:40:12,37,21,"b'Democrats, activists slam changes to State Dept. rights report https://t.co/jfiN0Akxi1 https://t.co/NovG0vPzsu'"
987428247989374976,2018-04-20 20:30:14,44,19,"b'Declassified documents and Lisa Howard\xe2\x80\x99s unpublished diaries and letters tell the story of how a tenacious journalist earned Fidel Castro\xe2\x80\x99s trust, and convinced two U.S. presidents to consider peaceful coexistence with him https://t.co/IaKQXG1JYM https://t.co/gM5znp0vj4'"
987424795791851525,2018-04-20 20:16:31,222,233,b'Trump shuts Democrats and media out of first state dinner https://t.co/e20K9fuQO6 https://t.co/pQH5ouFA9e'
987423181387464704,2018-04-20 20:10:06,7,14,b'Lighthizer favors hardball tactic with Congress on NAFTA\nhttps://t.co/4ywIa4TQcz https://t.co/xXQ7IEkYq6'
987420695155085313,2018-04-20 20:00:13,25,8,b'California voters have a history of punishing statewide politicians who covet higher office https://t.co/Xa6nK575W5 https://t.co/kHmXWq0GPY'
987419840548933633,2018-04-20 19:56:50,0,11,b'RT @MJolanBloom: \xe2\x80\x9cI have decided to give you the most valuable possession I have to offer. Namely: my faith in your honor. My faith in the\xe2\x80\xa6'
987418651514081280,2018-04-20 19:52:06,54,18,"b'Her efforts might not have fully paid off during her lifetime, but they created a foundation of back-channel diplomacy that led to the breakthrough in relations achieved by the Obama administration 50 years later. https://t.co/u0qk32ORPW https://t.co/sWe0kafJmM'"
987418404733833216,2018-04-20 19:51:07,46,22,"b'Once Howard had almost single-handedly built a backchannel, the White House wasted no time shutting her out. A year later, after battling depression, she overdosed on sedatives at age 39. https://t.co/u0qk32ORPW https://t.co/gKtmFQgiIA'"
987418200211165185,2018-04-20 19:50:18,37,8,"b'Officials speculated about \xe2\x80\x9ca physical relationship between\xe2\x80\x9d Howard and Castro. They feared she would write about Washington\xe2\x80\x99s secret talks with Castro, but both she and Castro took the secret of their intimate diplomacy to their graves. https://t.co/u0qk32ORPW https://t.co/mLwrLfNTJl'"
987418031256203264,2018-04-20 19:49:38,47,14,"b'Howard was torn between her feelings for Castro and her distaste for his revolution. But, she wrote in her diary, \xe2\x80\x9cWe did get to bed and he made love to me quite expertly and it was, of course, thrilling and ecstatic\xe2\x80\x94as much as anything I have ever experienced.\xe2\x80\x9d https://t.co/l2xda28XoY'"
987417790473822209,2018-04-20 19:48:41,33,16,"b'Over the next year, Howard secretly carried messages back and forth from Havana and Washington while developing a close bond with Castro. https://t.co/u0qk32ORPW https://t.co/Nzjs36X1Wv'"
987417620231213057,2018-04-20 19:48:00,36,15,"b'Howard convinced the Kennedy administration to make contact with Cuba, and her house became the central hub of secret communications between the two countries. https://t.co/u0qk32ORPW https://t.co/5YBWDLSJxe'"
987417417675624449,2018-04-20 19:47:12,22,6,"b'After her interview, Howard wrote Castro a deeply personal letter promising to bring the US and Cuba together. She crossed out this line: \n\xe2\x80\x9cWe met and came together and, I know, felt something for one another that could not go further.\xe2\x80\x9d https://t.co/u0qk32ORPW https://t.co/mSfggUNA38'"
987416514046382080,2018-04-20 19:43:36,54,16,"b'The two met for the first time in a Havana nightclub, and unexpectedly hit it off. https://t.co/u0qk32ORPW https://t.co/o9d9BMHoss'"
987416364536221696,2018-04-20 19:43:01,23,9,"b'After the Cuban Missile Crisis, she tried to score an interview with Fidel Castro, then one of the most alarming figures on the world stage.  https://t.co/u0qk32ORPW https://t.co/6euSV2P7rF'"
987416181962366976,2018-04-20 19:42:17,23,10,"b'In the 1960s, Lisa Howard transformed herself from a sultry soap opera star into one of the most famous and pioneering TV journalists of her generation. https://t.co/u0qk32ORPW https://t.co/eUGM9mlXdk'"
987415971114770433,2018-04-20 19:41:27,310,171,b'The untold story of the ABC journalist who seduced Fidel Castro and set up a secret backchannel between the White House and Cuba https://t.co/u0qk32ORPW https://t.co/0fPiPVsrLD'
987415123282276352,2018-04-20 19:38:05,157,63,b'The nation\xe2\x80\x99s cartoonists on the week in politics\nhttps://t.co/8dPQjzd5CI https://t.co/izvWiZ1WT4'
987412610009223170,2018-04-20 19:28:06,77,38,b'Republican state senator launched a third party bid for governor Thursday in what could be a death knell for Illinois GOP Gov. Bruce Rauner\xe2\x80\x99s reelection bid.https://t.co/xq50DPewbj https://t.co/3VPyvoT5nY'
987410073705172992,2018-04-20 19:18:01,45,19,b'Trump calls treatment of Michael Flynn unfair compared to Comey\nhttps://t.co/6vcBdTqeaX https://t.co/DunVuznRTl'
987400246572605440,2018-04-20 18:38:58,43,26,b'Trump lawyer told to file statement to slow porn star\xe2\x80\x99s suit https://t.co/wnCxTroEGY https://t.co/hQSwcfzwzI'
987399287335157760,2018-04-20 18:35:09,129,55,b'Opinion: We need a Republican Party to address the twin concerns that rocketed an inexperienced businessman past both irrelevant political parties and made him president of the United States https://t.co/GlGm69ISye via @politicomag https://t.co/RvnE6mdqVQ'
