id,created_at,favorite_count,retweet_count,text,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
984705460631736321,2018-04-13 08:10:51,21,34,b'House debuts farm bill calling for big changes to food stamps https://t.co/pBmyY23yYX https://t.co/0VNgplpCJQ',22,98.22,67.52,2.40,25.77,22.00,18.18,50.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,13.64,0.00,13.64,0.00,0.00,0.00,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,18.18
984702840793915392,2018-04-13 08:00:26,46,20,"b'Alan Dershowitz, a Democratic Harvard law professor, has become one of the president\xe2\x80\x99s most reliable legal defenders https://t.co/bbxiaRLb4z https://t.co/XKtg1wBs9j'",31,95.47,50.00,1.00,1.23,31.00,29.03,48.39,16.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,3.23,6.45,0.00,0.00,0.00,9.68,3.23,3.23,0.00,3.23,3.23,3.23,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,3.23,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,0.00,0.00,9.68,0.00,3.23,0.00,6.45,0.00,0.00,0.00,0.00,0.00,12.90,0.00,0.00,0.00,0.00,0.00,9.68,0.00,9.68,0.00,0.00,0.00,41.94,6.45,6.45,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,22.58
984697794039599104,2018-04-13 07:40:23,46,20,b'The tragedy of Paul Ryan\nhttps://t.co/s1M7y7aMvI https://t.co/opgt6DBa1b',16,99.00,50.00,1.00,1.00,16.00,18.75,37.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,18.75,0.00,0.00,0.00,56.25,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,31.25
984695294750347265,2018-04-13 07:30:27,11,6,b'New Jersey Legislature passes SALT workaround https://t.co/sen4VEMSEb https://t.co/dO7dHebHDp',17,92.84,50.00,6.20,25.77,17.00,23.53,35.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,11.76,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,17.65,0.00,0.00,0.00,47.06,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,23.53
984692795863715840,2018-04-13 07:20:31,24,11,"b'Dismissing NYT report, Trump says he would have fired Mueller last year if he wanted to\nhttps://t.co/rkub62Ddtg https://t.co/VWgNCMO6Rz'",27,65.78,77.05,1.00,1.00,27.00,14.81,55.56,22.22,7.41,7.41,0.00,0.00,0.00,7.41,0.00,0.00,0.00,3.70,7.41,0.00,3.70,0.00,14.81,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,11.11,0.00,0.00,0.00,7.41,11.11,0.00,0.00,11.11,3.70,0.00,3.70,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,7.41,0.00,7.41,0.00,0.00,7.41,7.41,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,37.04,7.41,3.70,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,18.52
984690317294174208,2018-04-13 07:10:40,78,21,b'Illinois GOP governor calls for Missouri GOP governor to resign https://t.co/UBchEJAN3b https://t.co/mjSi51N9dF',21,98.33,68.29,1.00,1.00,21.00,28.57,42.86,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,38.10,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,19.05
984687758773014528,2018-04-13 07:00:30,20,17,b'Why Ryan called it quits https://t.co/JM8odj7Mfk https://t.co/0nnKHbcvbE',16,71.61,73.40,1.00,25.77,16.00,12.50,37.50,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,18.75,0.00,0.00,0.00,50.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,25.00
984683307806928896,2018-04-13 06:42:49,260,80,"b'Opinion: Now you\xe2\x80\x99re free, Paul Ryan. Fire Devin Nunes https://t.co/mRYq7gPEzs via @POLITICOmag https://t.co/5Hez3yPFZG'",26,88.28,77.92,1.40,89.84,13.00,11.54,38.46,11.54,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,0.00,3.85,0.00,7.69,0.00,3.85,3.85,3.85,0.00,0.00,3.85,0.00,0.00,11.54,0.00,11.54,0.00,0.00,0.00,57.69,11.54,3.85,3.85,0.00,0.00,0.00,0.00,0.00,7.69,0.00,30.77
984680854701080576,2018-04-13 06:33:04,342,111,b'GOP senators break ranks to protect Mueller from Trump https://t.co/wcRgF5j7Zm https://t.co/Qrgzpdi2QW',20,98.46,50.00,1.00,25.77,20.00,25.00,45.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00,0.00,0.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,20.00
984678355407654912,2018-04-13 06:23:09,51,23,b'Schiff: Nothing \xe2\x80\x98new or notable\xe2\x80\x99 in unredacted document behind GOP-DOJ battle https://t.co/WEdqVOMCDu https://t.co/6jPahB35S8',30,92.84,25.24,3.37,1.03,30.00,16.67,26.67,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,3.33,0.00,3.33,0.00,3.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,3.33,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,53.33,6.67,0.00,3.33,0.00,0.00,0.00,3.33,0.00,6.67,0.00,33.33
984675533387632640,2018-04-13 06:11:56,22,11,b'Quotable Sen. John Kennedy mulls bid for La. governor https://t.co/VD86fH77se https://t.co/fSTGXAzH6Q',20,96.54,50.00,1.00,25.77,6.67,25.00,25.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00,0.00,0.00,50.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,20.00
984672706045063169,2018-04-13 06:00:42,27,21,b'Cohen cites \xe2\x80\x98ongoing criminal investigation\xe2\x80\x99 in bid to delay Stormy Daniels suit https://t.co/bw1De6LgDK https://t.co/Sk9MJYHYYM',28,97.54,50.00,1.06,25.77,28.00,21.43,32.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,7.14,0.00,3.57,3.57,3.57,0.00,0.00,3.57,0.00,0.00,10.71,0.00,10.71,0.00,0.00,0.00,50.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,35.71
984667805076238336,2018-04-13 05:41:13,162,122,b'Former EPA staffer: Refusal to OK first-class flight for Pruitt aide prompted firing https://t.co/rGSzB47E8H https://t.co/H5up6jo7ib',24,98.02,66.17,1.79,92.40,24.00,25.00,50.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,4.17,0.00,0.00,8.33,4.17,0.00,4.17,8.33,0.00,0.00,0.00,0.00,0.00,16.67,0.00,12.50,4.17,0.00,0.00,41.67,8.33,0.00,4.17,0.00,0.00,0.00,4.17,0.00,8.33,0.00,16.67
984665356739457024,2018-04-13 05:31:29,45,36,"b'Pruitt\xe2\x80\x99s security chief goaded spending, employees say https://t.co/rnVWFJ2iqc https://t.co/xyxBwsb277'",21,92.84,68.29,1.00,95.81,21.00,23.81,38.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,9.52,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,57.14,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,33.33
984662921761509376,2018-04-13 05:21:49,35,13,b'How a Trump \xe2\x80\x98love child\xe2\x80\x99 rumor roiled the media https://t.co/yYlIQ6iJA9 https://t.co/t9TVPqVWX7',25,92.84,78.82,1.00,25.77,25.00,12.00,32.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,56.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,40.00
984660495121682432,2018-04-13 05:12:10,78,39,b'Pompeo\xe2\x80\x99s diplomatic foray falls flat https://t.co/6EtukELaxe https://t.co/Dcqb72bIxJ',19,92.84,50.00,4.05,25.77,19.00,15.79,31.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,57.89,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,36.84
984657932938772482,2018-04-13 05:01:59,261,207,b'NRA got more money from Russia-linked sources than earlier reported https://t.co/vlfMWTKmg6 https://t.co/1f35IyTAmJ',23,98.12,33.19,27.39,25.77,23.00,21.74,52.17,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,4.35,13.04,13.04,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,8.70,0.00,0.00,8.70,0.00,4.35,4.35,4.35,0.00,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,39.13,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70,0.00,17.39
984652519442919425,2018-04-13 04:40:29,75,41,b'7 striking findings from James Comey\xe2\x80\x99s new book https://t.co/WeGtZwVK3x https://t.co/Q8VRmWp4sS',22,96.29,50.00,2.40,25.77,22.00,18.18,31.82,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,4.55,4.55,0.00,0.00,0.00,0.00,13.64,0.00,13.64,0.00,0.00,0.00,50.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,31.82
984650155298353152,2018-04-13 04:31:05,28,31,b'Trump meeting stokes fears he may oust Rosenstein https://t.co/VtfEezUx8w https://t.co/PLLF7sfpvz',19,76.19,85.38,1.00,1.00,19.00,21.05,36.84,10.53,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,10.53,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
984647837010026502,2018-04-13 04:21:52,58,44,"b'Trump orders audit of the Postal Service, after suggesting Amazon is to blame their troubles https://t.co/JZ0zUomLds https://t.co/WrrRH1818G'",26,97.77,87.57,1.00,1.00,26.00,19.23,57.69,23.08,3.85,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,11.54,3.85,0.00,0.00,0.00,3.85,3.85,3.85,0.00,0.00,0.00,7.69,0.00,7.69,0.00,3.85,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,0.00,3.85,0.00,3.85,0.00,3.85,0.00,0.00,3.85,3.85,0.00,0.00,3.85,0.00,0.00,11.54,0.00,11.54,0.00,0.00,0.00,34.62,7.69,3.85,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,15.38
984646127394975744,2018-04-13 04:15:05,47,28,b'Trump\xe2\x80\x99s next crisis could be with his Asian bankers https://t.co/KBPJzuYwsU via @POLITICOmag https://t.co/5NtCbnqwBX',25,88.07,65.56,1.00,25.77,25.00,16.00,48.00,20.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,8.00,0.00,4.00,4.00,8.00,0.00,0.00,4.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,48.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,32.00
984642392048402432,2018-04-13 04:00:14,43,34,"b'\xe2\x80\x9cHe\xe2\x80\x99ll do anything to satisfy his boss,\xe2\x80\x9d one former staffer says of Secret Service agent turned EPA official Pasquale Perrotta https://t.co/PSExyv0UGN https://t.co/7IlAGQmBWA'",39,89.98,77.92,1.00,73.64,39.00,23.08,48.72,12.82,5.13,2.56,0.00,0.00,0.00,2.56,0.00,2.56,0.00,5.13,2.56,0.00,0.00,0.00,7.69,5.13,2.56,0.00,2.56,0.00,2.56,2.56,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,2.56,5.13,2.56,0.00,0.00,2.56,0.00,0.00,2.56,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,5.13,5.13,0.00,5.13,2.56,0.00,2.56,10.26,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,5.13,2.56,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,33.33
984641093928128513,2018-04-13 03:55:05,36,31,b'Trump meeting stokes fears he may oust Rosenstein https://t.co/GmfxpYqU61 https://t.co/kRrMknESJ1',19,76.19,85.38,1.00,1.00,19.00,21.05,36.84,10.53,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,10.53,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
984638577504960512,2018-04-13 03:45:05,50,26,b'How a Trump \xe2\x80\x9clove child\xe2\x80\x9d rumor roiled the media https://t.co/LM0gnGdFaw https://t.co/CZLAeFLyXd',25,92.84,78.82,1.00,25.77,25.00,12.00,32.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,56.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,40.00
984636072322895872,2018-04-13 03:35:07,163,174,b'America is about to go another $1 trillion in the hole. The people who hold U.S. debt are starting to get nervous. https://t.co/wyuR7Y5g5G via @POLITICOMag https://t.co/xevaI3LHRj',35,96.93,71.61,13.15,1.91,11.67,22.86,65.71,31.43,5.71,0.00,0.00,0.00,0.00,0.00,0.00,5.71,5.71,14.29,5.71,2.86,0.00,0.00,14.29,5.71,0.00,2.86,5.71,2.86,2.86,0.00,2.86,2.86,0.00,0.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,0.00,2.86,2.86,0.00,0.00,11.43,0.00,14.29,2.86,8.57,2.86,2.86,0.00,0.00,2.86,0.00,0.00,8.57,0.00,8.57,0.00,0.00,0.00,40.00,17.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,17.14
984633555010670594,2018-04-13 03:25:07,100,57,b'A move to join the Trans-Pacific Partnership would be a stunning reversal for the protectionist-minded @realDonaldTrump https://t.co/kJtCIePs2d https://t.co/kn0dWkKNJI',29,99.00,63.49,1.00,25.77,29.00,27.59,51.72,27.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,6.90,6.90,0.00,0.00,0.00,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,3.45,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,6.90,0.00,0.00,0.00,3.45,0.00,10.34,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.00,10.34,0.00,0.00,0.00,37.93,6.90,0.00,0.00,0.00,0.00,0.00,6.90,0.00,6.90,0.00,17.24
984630405721706497,2018-04-13 03:12:36,55,34,"b'https://t.co/9glKrikhfv CEO admits guilt in plea deal with feds, states https://t.co/huNtkbJwWH https://t.co/qqFzhhgvvx'",25,97.89,65.56,1.59,1.00,25.00,12.00,36.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00,0.00,0.00,48.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,24.00
984628518163304453,2018-04-13 03:05:06,78,32,"b'Rep. Adam Schiff said in an interview that, in his view, the less-censored version of the unredacted document doesn\xe2\x80\x99t offer significant new information https://t.co/zSpfxoSUbn https://t.co/oWgkhriW2Q'",38,98.60,78.51,4.05,25.77,19.00,23.68,50.00,21.05,5.26,2.63,0.00,0.00,0.00,2.63,0.00,2.63,7.89,7.89,0.00,0.00,0.00,0.00,2.63,5.26,2.63,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,2.63,5.26,2.63,0.00,0.00,0.00,0.00,2.63,5.26,2.63,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.63,0.00,0.00,7.89,0.00,5.26,2.63,2.63,0.00,0.00,0.00,0.00,0.00,7.89,0.00,7.89,0.00,0.00,0.00,39.47,7.89,5.26,0.00,0.00,0.00,0.00,2.63,0.00,5.26,0.00,18.42
984625987982970881,2018-04-13 02:55:03,36,17,b'New Jersey Legislature passes SALT workaround https://t.co/TXPbOWGaWT https://t.co/aNWHZkCgIW',17,92.84,50.00,6.20,25.77,17.00,23.53,35.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,11.76,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,17.65,0.00,0.00,0.00,47.06,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,23.53
